lattice,version,AR,Asp,CA,EC,EL,EO,KSM,NP,NEO,NR,NU,energy,hand,additive
55,sup_inf_doubly,0.6683527916407668,0.6738622065163197,1.0,1.0,0.9124185420586508,0.4272249378047635,0.8122912040559589,0.5,1.0,0.2849773268561387,0.7142857142857143,3011.2887278953667,1.99,True
55,dim_draw,0.6246670418109987,0.8571428571428574,1.0,1.0,0.7648328750501052,0.2301428025732704,0.7510783770744344,0.6363636363636364,1.0,0.2575393768188563,0.7142857142857143,3057.9766771405993,1.80,False
55,dim_flux,0.675112071266794,0.6621877757301919,1.0,1.0,0.9083195333421809,0.4370182076144621,0.8127515289170795,0.5,1.0,0.2839809054787009,0.5714285714285714,2992.0316086610346,2.07,True
56,hand_drawn,0.4518122867621751,1.0,1.0,1.0,0.7515687827615567,0.2409665529398267,0.7507710658441533,0.44,1.0,0.2425356250363329,0.5714285714285714,3121.1425137368083,0.0,True
56,sup_inf_attribute,0.4644802141566712,0.9479439692024988,1.0,1.0,0.8408292342444418,0.351393878943924,0.7510067771000926,0.44,1.0,0.2746344702687675,0.7142857142857143,2718.8316183947454,2.16,True
56,sup_inf_doubly,0.4934428183798818,0.9048654244825124,1.0,1.0,0.8442574558776936,0.3660137551249633,0.7695320375541874,0.6363636363636364,1.0,0.2695138865630522,0.7142857142857143,2694.054922794211,2.93,True
56,dim_draw,0.5055362202825175,0.8749999999999999,1.0,1.0,0.762153781517062,0.1746289367816793,0.7406728926287345,0.5652173913043478,1.0,0.2236067977499789,0.8571428571428572,2812.077618090509,1.79,True
56,dim_flux,0.4975152233286273,0.8867860467380169,1.0,1.0,0.8495471901032058,0.3786900454489101,0.7712414846849733,0.6363636363636364,1.0,0.267167526957053,0.7142857142857143,2696.3165099242374,2.79,True
57,hand_drawn,0.5833333333333333,0.875,1.0,1.0,0.8608354127294675,0.25,0.7571988666551484,0.4482758620689655,1.0,0.2425356250363329,0.625,4411.0851900119405,0.0,False
57,sup_inf_attribute,0.7139728032315111,0.9955428702001228,1.0,1.0,0.8954561646047058,0.3563238272840475,0.8016960797467155,0.5555555555555556,1.0,0.2775558362393022,0.875,3694.082935380676,2.70,True
57,sup_inf_doubly,0.7217645449087686,0.9437262036930044,1.0,1.0,0.8937110838706529,0.3247967504436772,0.8111539553850198,0.68,1.0,0.2759080744045993,0.875,3833.8848012596955,3.71,True
57,dim_draw,0.6755738064308043,0.8888888888888887,1.0,1.0,0.8293592040625218,0.0920572809200824,0.7758930418934205,0.68,1.0,0.2000000000000001,0.875,3927.505224908469,2.69,True
57,dim_flux,0.7348288863314396,0.9690255008579796,1.0,1.0,0.8911802175658705,0.2716495639816288,0.8095522108936524,0.68,1.0,0.2808195982438136,0.875,3785.064097236347,3.58,True
58,hand_drawn,0.2048327646991335,0.75,1.0,1.0,0.7767155678127436,0.4409665529398267,0.6541834714170371,0.3333333333333333,1.0,0.2236067977499789,0.7142857142857143,3418.9706839531555,0.0,False
58,sup_inf_attribute,0.3509073638443548,0.8975121644522659,1.0,1.0,0.7836325122672146,0.4624245002941343,0.7085991730779961,0.3333333333333333,1.0,0.25968568450753,0.7142857142857143,2787.2462771880655,2.84,True
58,sup_inf_doubly,0.3957384401252739,0.9084586431095136,1.0,1.0,0.8391585482888853,0.4771966517770736,0.7359819199395863,0.44,1.0,0.2722275249944223,0.8571428571428572,2401.887757373497,3.94,True
58,dim_draw,0.2368656919495733,0.8749999999999999,1.0,1.0,0.7096252532291115,0.2447846006713369,0.6600400327932746,0.3333333333333333,1.0,0.2236067977499789,0.7142857142857143,2942.1209551738243,5.44,True
58,dim_flux,0.4039358973343698,0.9165432744579638,1.0,1.0,0.83161151222619,0.4157888756640392,0.7331781581957055,0.3846153846153846,1.0,0.2626050728877404,0.8571428571428572,2493.9572280472125,3.60,True
59,hand_drawn,0.5225836176504333,0.6666666666666666,1.0,1.0,0.7966836390346116,0.360166227025712,0.730619737654951,0.4,1.0,0.1666666666666666,0.875,5060.133075818604,0.0,True
59,sup_inf_attribute,0.6739970571191944,0.938005751590557,1.0,1.0,0.8413697717848871,0.422145864592123,0.7720002948209276,0.4482758620689655,1.0,0.2455382740241389,0.875,3812.897781508272,3.33,True
59,sup_inf_doubly,0.6335489666867339,0.990610350014038,1.0,1.0,0.8567125935462253,0.4799334530641294,0.7938859744251716,0.5,1.0,0.2470874172107868,0.875,3415.7738566174085,4.52,True
59,dim_draw,0.5168756199655177,0.8888888888888887,1.0,1.0,0.727233593625569,0.1893664476074641,0.7234804571422044,0.4482758620689655,1.0,0.1999999999999999,0.5,3961.671386193919,4.26,True
59,dim_flux,0.6577662650312845,0.9489143856614184,1.0,1.0,0.8507456226457737,0.4675043393420709,0.7898069765883733,0.5,1.0,0.263226391310273,0.875,3494.0792402290194,4.09,True
60,hand_drawn,0.7909152569165706,0.75,1.0,1.0,0.8312803815026405,0.4288877595107579,0.7394667937977655,0.3125,1.0,0.25,0.75,4243.919893399105,0.0,True
60,sup_inf_attribute,0.8902390622218295,0.8203488404737393,1.0,1.0,0.8462519544517568,0.4978989972998751,0.7394895736038072,0.3548387096774194,1.0,0.2728407080062185,0.75,3894.5448117222213,0.81,True
60,sup_inf_doubly,0.875286770137398,0.9528875636812442,1.0,1.0,0.8556842149298809,0.4244979958169474,0.7449102128037965,0.4482758620689655,1.0,0.2904746854257554,0.75,3788.4071774747053,1.31,True
60,dim_draw,0.6844809461949419,0.7999999999999999,1.0,1.0,0.7540340050229006,0.184114561840165,0.7057504901430258,0.5,1.0,0.1802775637731994,0.75,4085.5068531692928,2.50,True
60,dim_flux,0.873135802119171,0.9557610802675056,1.0,1.0,0.8536453786507535,0.4304404316206616,0.7446755537784525,0.4482758620689655,1.0,0.2820225112783324,0.75,3776.8375025553414,1.42,True
61,hand_drawn,0.4800418088252166,0.6666666666666666,1.0,0.9726027397260274,0.8040166527112714,0.3547996482872363,0.7074979596404195,0.3333333333333333,1.0,0.1666666666666666,0.7272727272727273,7166.984565157276,0.0,True
61,sup_inf_attribute,0.550724965186652,0.9201487520692432,0.8890184567408399,0.9726027397260274,0.8144553422727747,0.3987999646815533,0.7193176334823201,0.4285714285714285,1.0,0.2209045443611887,0.7272727272727273,6051.459671498598,2.73,True
61,sup_inf_doubly,0.5436442509814792,0.9625394310328804,0.8962500296265999,0.9726027397260274,0.8275211830554313,0.4029529321533689,0.7275558301556655,0.4634146341463415,1.0,0.2222658258415365,0.6363636363636364,5794.924030074169,4.49,True
61,dim_draw,0.5272007086635392,0.9999999999999998,0.8310843476758205,0.9726027397260274,0.7391530923558933,0.3614593158210468,0.7031087782361338,0.5,1.0,0.1930007348888126,0.5454545454545454,6204.178989967637,3.91,True
61,dim_flux,0.5620843905072955,0.9572635966203406,0.8628272246140858,0.9726027397260274,0.8333181582284975,0.4149419653598271,0.7243359780909149,0.4634146341463415,1.0,0.2281044736165465,0.6363636363636364,5928.356437371618,3.94,True
62,hand_drawn,0.5625,0.6666666666666666,1.0,1.0,0.8121320343559643,0.3,0.7980813299637802,0.5,1.0,0.2357022603955158,0.8571428571428572,2892.901280867439,0.0,True
62,sup_inf_attribute,0.7815959127906185,0.6618455887586159,1.0,1.0,0.9477237643522314,0.58047924233037,0.8430717235688514,0.8,1.0,0.3287016083123391,0.7142857142857143,2662.7286732623734,1.99,True
62,sup_inf_doubly,0.8016841137344644,0.730515382118228,1.0,1.0,0.9378101852754596,0.5702978687420328,0.857254610143116,0.8,1.0,0.3154388795207989,1.0,2560.8842137046036,1.89,True
62,dim_draw,0.6057869075644569,0.9999999999999996,1.0,1.0,0.7387333579495622,0.302962786723113,0.7646037901894027,0.5,1.0,0.1424940999758192,0.7142857142857143,2871.865037027331,2.36,True
62,dim_flux,0.7496810857535079,0.820244455461126,1.0,1.0,0.8795983256489607,0.4794123732230755,0.8558744298191604,0.6363636363636364,1.0,0.2930417064978505,0.8571428571428572,2568.2369746869663,1.79,True
63,hand_drawn,0.5,1.0,1.0,1.0,0.870293858926908,0.3099695935816606,0.7463396492760321,0.4074074074074074,1.0,0.3162277660168379,0.8571428571428572,3044.5606159227323,0.0,True
63,sup_inf_attribute,0.6814276294815604,0.8963166727384939,1.0,1.0,0.814672970625788,0.5243563042471038,0.7491491077202828,0.4615384615384615,1.0,0.3290227773664131,0.7142857142857143,2732.4804887248233,2.84,True
63,sup_inf_doubly,0.6301229949244314,0.832770279062064,1.0,1.0,0.8264391809790684,0.3693781409860588,0.7640420212685217,0.5833333333333334,1.0,0.2854383437705302,0.7142857142857143,2657.471446261243,2.74,True
63,dim_draw,0.5556076677605113,0.8749999999999999,1.0,1.0,0.7799096128309876,0.1932648656547845,0.7594139837377706,0.5833333333333334,1.0,0.2236067977499789,0.7142857142857143,2848.0143467487255,2.44,True
63,dim_flux,0.6150800479294616,0.8483702596958376,1.0,1.0,0.8108407342113942,0.3445093480241323,0.7659078711294652,0.5833333333333334,1.0,0.2903304382727494,0.7142857142857143,2670.1289043532815,2.48,True
64,hand_drawn,0.46875,0.6666666666666666,1.0,0.9622641509433962,0.8020384485352149,0.3846153846153846,0.7124038337591028,0.2941176470588235,1.0,0.1666666666666666,0.75,5134.537412672928,0.0,True
64,sup_inf_attribute,0.6562398860948079,0.9852948330781078,0.8802601181222629,0.9622641509433962,0.816348697895472,0.3036637762714722,0.7316271998003943,0.2941176470588235,1.0,0.2159953590086361,0.875,4411.237742276131,2.10,True
64,sup_inf_doubly,0.6201833009711135,0.980211912973084,0.8952719572008545,0.9622641509433962,0.8535909876041723,0.3159102617347729,0.7404102608786214,0.375,1.0,0.275609454966144,0.75,4281.780801728243,3.14,True
64,dim_draw,0.5659746310782617,0.9999999999999998,0.8519496526456578,0.9622641509433962,0.7706299271210508,0.2860088393553845,0.7391298366156767,0.375,1.0,0.2236067977499789,0.625,4289.090916926324,2.14,True
64,dim_flux,0.6201308298772581,0.9808635989499952,0.8943354481777378,0.9622641509433962,0.8519893118524069,0.3162832604127612,0.7406479079405858,0.375,1.0,0.2768006051814794,0.75,4279.718287483549,3.12,True
65,hand_drawn,0.5,0.75,1.0,1.0,0.8414502698110474,0.3333333333333333,0.7188548077480372,0.4,1.0,0.2425356250363329,0.625,4560.769616408351,0.0,True
65,sup_inf_attribute,0.6390432885634392,0.9799673053617132,1.0,1.0,0.8910199776576369,0.4138701004946806,0.7912680345838327,0.5,1.0,0.3228031150869473,0.875,3542.3561316745763,2.46,True
65,sup_inf_doubly,0.6643516789961867,0.9003802551049849,1.0,1.0,0.8766406802516225,0.3469458368728524,0.8139370503131376,0.6153846153846154,1.0,0.2837074566011567,0.875,3415.158118027836,2.97,True
65,dim_draw,0.5752529631911225,0.8888888888888887,1.0,1.0,0.7574267727416797,0.15862097760514,0.7644940806307945,0.6153846153846154,1.0,0.1999999999999999,0.75,3824.1069096072324,3.50,True
65,dim_flux,0.6321601200928852,0.8988256663329088,1.0,1.0,0.8646650177875601,0.326331724414438,0.8095850671758467,0.6153846153846154,1.0,0.2685129534404858,0.875,3483.7250444280894,2.86,True
66,hand_drawn,0.4499999999999999,0.75,1.0,0.9733333333333334,0.8011011353278906,0.3333333333333333,0.6741185401058309,0.4285714285714285,1.0,0.2425356250363329,0.6363636363636364,6922.319894094411,0.0,False
66,sup_inf_attribute,0.5165844423467498,0.9277568503347012,0.9004737720432687,0.9733333333333334,0.8012365187975904,0.4267602683790653,0.7196666377422649,0.5384615384615384,1.0,0.2481663826535748,0.8181818181818181,5910.7967103324445,2.87,True
66,sup_inf_doubly,0.491155443897614,0.8907184903890817,0.9709653897709796,0.9733333333333334,0.8267945790803484,0.4484032162030699,0.7333843288859814,0.5384615384615384,1.0,0.264197205765567,0.5454545454545454,5865.680269483117,2.72,True
66,dim_draw,0.4939390214407846,0.9999999999999998,0.8540656416124818,0.9733333333333334,0.73451172570484,0.3027853561917367,0.7003660180699491,0.4634146341463415,1.0,0.1975829927879397,0.6363636363636364,6023.227961069787,3.07,False
66,dim_flux,0.4982045936170338,0.8901235610974234,0.9505289180629024,0.9733333333333334,0.8191718799729905,0.4722362416673925,0.7273179970609189,0.4634146341463415,1.0,0.266120834523593,0.6363636363636364,5883.353585665041,2.60,True
67,hand_drawn,0.4375,0.6666666666666666,1.0,1.0,0.8565004716118344,0.4545454545454546,0.7332511578096783,0.3103448275862069,1.0,0.3333333333333333,0.7142857142857143,3379.6245508283346,0.0,True
67,sup_inf_attribute,0.640111169285129,0.7178848903324657,1.0,1.0,0.8809631771752129,0.641899464540987,0.7655006083818008,0.5833333333333334,1.0,0.2620882911532701,1.0,3110.822408396741,1.57,True
67,sup_inf_doubly,0.6038686071528478,0.8691952202749708,1.0,1.0,0.8771712401082704,0.5653749862016765,0.780348468627717,0.4615384615384615,1.0,0.2455376366542606,0.7142857142857143,2955.160030053034,1.47,True
67,dim_draw,0.5002333648519541,0.8749999999999999,1.0,1.0,0.7555322670039589,0.3932480510854376,0.7273659624332307,0.4074074074074074,1.0,0.2253469547164993,0.7142857142857143,2966.6865102240768,2.13,True
67,dim_flux,0.5461760974213863,0.9676006449117156,1.0,1.0,0.8450345425409704,0.4788734674690587,0.7656497055458077,0.4615384615384615,1.0,0.2387102191209041,0.8571428571428572,2946.087803685374,1.73,True
68,hand_drawn,0.4375,0.5,1.0,1.0,0.8352435237347007,0.4508054607831889,0.6956137732135725,0.3548387096774194,1.0,0.25,0.875,5156.106951586265,0.0,True
68,sup_inf_attribute,0.5716944392878641,0.6374371407915541,1.0,1.0,0.897423202657486,0.6234882866294196,0.7865740078499651,0.5555555555555556,1.0,0.3112553326469373,0.875,4095.8303187498373,2.18,True
68,sup_inf_doubly,0.6138542922655358,0.7407863277980808,1.0,1.0,0.908775451354904,0.605137615527046,0.8030898848493949,0.5555555555555556,1.0,0.235406633657996,1.0,3878.3390364470433,2.77,True
68,dim_draw,0.5002333648519548,0.8888888888888887,1.0,1.0,0.7068183021830103,0.3028194688772309,0.7190493492649437,0.4482758620689655,1.0,0.1999999999999999,0.625,4039.2127873842255,3.59,True
68,dim_flux,0.6135049626829557,0.7445732309858385,1.0,1.0,0.914444009409517,0.6047591598462818,0.8054564469776084,0.5555555555555556,1.0,0.2379052128759796,1.0,3839.816110959182,2.88,True
69,hand_drawn,0.5416666666666667,0.5,1.0,1.0,0.8590692997500945,0.4285714285714286,0.7689977491184342,0.4117647058823529,1.0,0.25,0.7272727272727273,6625.7596534981885,0.0,True
69,sup_inf_attribute,0.7456641337919565,0.5712700906366089,1.0,1.0,0.9619024265634896,0.6437775453788231,0.8284811365599226,0.6,1.0,0.3044216764337901,0.7272727272727273,5473.5955553306985,1.93,True
69,sup_inf_doubly,0.7578280988644656,0.6579552525212328,1.0,1.0,0.9289872677143188,0.6257652903813183,0.8376745859728554,0.6,1.0,0.2817166785394457,0.7272727272727273,5279.714318416698,2.27,True
69,dim_draw,0.6284360391364414,0.8999999999999997,1.0,1.0,0.7143352591599625,0.3052279521241504,0.7557706513520576,0.4545454545454545,1.0,0.1802775637731994,0.5454545454545454,5549.736926848507,3.34,True
69,dim_flux,0.6096527804309244,0.746028191140902,1.0,1.0,0.8123981557915242,0.3882078209580599,0.7912381583956536,0.6,1.0,0.2406155357588021,0.4545454545454545,5241.9588234676285,2.34,True
70,hand_drawn,0.4201672353008664,1.0,1.0,1.0,0.804527653688558,0.3055761711279029,0.696537109330636,0.3571428571428571,1.0,0.3287979746107145,0.8571428571428572,3496.903047717232,0.0,True
70,sup_inf_attribute,0.6014425707029014,0.9904829231836612,1.0,1.0,0.7725106396034959,0.4584662532791821,0.6833766585759218,0.4074074074074074,1.0,0.2845075003995408,0.7142857142857143,3133.7804122706543,3.52,True
70,sup_inf_doubly,0.643438400497791,0.8597296258344145,1.0,1.0,0.7694288858147079,0.4733398971265977,0.7037797078815738,0.4615384615384615,1.0,0.2882386384719885,0.8571428571428572,2859.8906378698225,2.52,True
70,dim_draw,0.4934328459747866,0.7777777777777778,1.0,1.0,0.7425488333111292,0.2296312511396577,0.6787966117916147,0.4615384615384615,1.0,0.1999999999999999,0.8571428571428572,2961.306185245816,1.97,True
70,dim_flux,0.6428449770184901,0.8983966002732935,1.0,1.0,0.7665645842999095,0.4589990233127403,0.7034043977243084,0.4615384615384615,1.0,0.2882701122730671,0.7142857142857143,2931.748158939884,2.09,True
71,hand_drawn,0.4262081911747833,1.0,1.0,0.9666666666666668,0.8698856228382169,0.3149761092427334,0.7042499876254908,0.375,1.0,0.3162277660168379,0.75,4908.201456120961,0.0,False
71,sup_inf_attribute,0.5782459726121278,0.9146814020653614,0.8621256934344361,0.9666666666666668,0.8149535721378797,0.460158014110959,0.7058603647467452,0.375,1.0,0.2528819770609448,0.75,4551.746720555656,4.29,True
71,sup_inf_doubly,0.558881172229124,0.9008676273675404,0.850486294041175,0.9666666666666668,0.8490442606847811,0.3761373073617955,0.7118160201779764,0.4102564102564102,1.0,0.2525557621811222,0.875,4520.057781249964,1.91,True
71,dim_draw,0.5290389199951271,0.8888888888888887,0.86825894957022,0.9666666666666668,0.8085281835271446,0.2874312801743067,0.712251814534269,0.4473684210526316,1.0,0.2191986497404763,0.75,4612.940445829495,1.83,True
71,dim_flux,0.5425002481037718,0.9183605493652204,0.873828680967246,0.9666666666666668,0.8514152446809746,0.3451549941846138,0.7100605634410295,0.4102564102564102,1.0,0.2564311209250933,0.625,4532.670826887765,1.65,True
72,hand_drawn,0.4529791303773695,0.8571428571428571,1.0,1.0,0.7676496611586108,0.3101318375756454,0.6985796502139043,0.4,1.0,0.2,0.75,4143.472810317405,0.0,False
72,sup_inf_attribute,0.5815734130014879,0.9221793877674508,1.0,1.0,0.8422861523002103,0.4518247883163775,0.7247966132107468,0.4,1.0,0.2493162229886279,0.75,3950.6676446669617,5.95,True
72,sup_inf_doubly,0.6120404316322918,0.9712057351821596,1.0,1.0,0.8270199413527716,0.4179195221450115,0.7472910840424463,0.4482758620689655,1.0,0.3010599458495228,0.75,3689.96236674636,4.00,True
72,dim_draw,0.5150762997570152,0.7999999999999999,1.0,1.0,0.7403324746164928,0.198098592930069,0.7066513773384158,0.5,1.0,0.1802775637731994,0.625,3928.09238320707,3.84,True
72,dim_flux,0.6115877517862912,0.970526406076296,1.0,1.0,0.8324122756454199,0.4423708057488357,0.7495737749022531,0.4482758620689655,1.0,0.2840064397195392,0.75,3679.341462028891,3.62,True
73,hand_drawn,0.5705828028651465,0.7500000000000001,1.0,1.0,0.7800846332035613,0.4063578127853964,0.7014504155850312,0.3333333333333333,1.0,0.25,0.75,3903.1688101035584,0.0,True
73,sup_inf_attribute,0.6648673707516979,0.9809163229789586,1.0,1.0,0.8294232749368501,0.4439926717058562,0.7261519690068055,0.3333333333333333,1.0,0.2754461052786394,0.75,4280.716513008786,2.50,True
73,sup_inf_doubly,0.6817474743619396,0.947281457621618,1.0,1.0,0.7852608598857576,0.4521175354018071,0.7346695340563187,0.5172413793103449,1.0,0.2719528907862009,0.625,3990.2745958623213,1.96,True
73,dim_draw,0.5789552306498575,0.7999999999999999,1.0,1.0,0.755943893516016,0.2162664858244025,0.709741020487878,0.5714285714285714,1.0,0.1802775637731993,0.5,4015.158462872403,2.24,True
73,dim_flux,0.6839648694415008,0.9800328875571098,1.0,1.0,0.7892899338806131,0.4649409306247454,0.7367336450355579,0.5172413793103449,1.0,0.274658215999797,0.625,3999.7807935569044,2.05,True
74,hand_drawn,0.4262081911747833,0.6666666666666666,1.0,0.9594594594594594,0.7977187450316109,0.3606443686265511,0.6785468036836741,0.3636363636363636,1.0,0.1666666666666666,0.5454545454545454,7564.091486681152,0.0,True
74,sup_inf_attribute,0.6826006045388235,0.9350081662044848,0.8737745121329753,0.972972972972973,0.8404159423969503,0.4524428817825789,0.735266225426477,0.4634146341463415,1.0,0.2384510062087438,0.8181818181818181,5589.568754614258,4.31,True
74,sup_inf_doubly,0.683802327879037,0.8918105591679258,0.9515487062853326,0.972972972972973,0.8730803525248858,0.4957191492090939,0.7398155149089847,0.4285714285714285,1.0,0.2770776600214289,0.7272727272727273,5195.6597311360165,4.97,True
74,dim_draw,0.5873975479271161,0.8999999999999997,0.8415170001607392,0.972972972972973,0.7647515307124769,0.2448814380047804,0.7109893037112978,0.4285714285714285,1.0,0.1767766952966368,0.5454545454545454,5817.986310664604,3.42,True
74,dim_flux,0.6847906920584428,0.8879340141432011,0.950713700097693,0.972972972972973,0.8727268870682887,0.5008755554730335,0.7406845561446773,0.4285714285714285,1.0,0.2657633415910798,0.7272727272727273,5188.046983919592,5.06,True
75,hand_drawn,0.5160997362154273,1.0,1.0,0.9642857142857144,0.8575618127035592,0.2902493405385679,0.6935155377907037,0.2916666666666667,1.0,0.3162277660168379,0.7272727272727273,6182.028632424422,0.0,False
75,sup_inf_attribute,0.6795491780532039,0.8955407011425935,0.8674180365766454,0.9642857142857144,0.8228750624216377,0.3351925700336332,0.6525158467044736,0.3191489361702128,1.0,0.2026812589945545,0.7272727272727273,6834.107531967465,2.81,True
75,sup_inf_doubly,0.5961323001877433,0.9999843540172556,0.818587367944686,0.9642857142857144,0.8337231784493847,0.3542712861751592,0.6734550498329581,0.2916666666666667,1.0,0.2415825961370265,0.4545454545454545,6562.020672960659,0.83,True
75,dim_draw,0.5591030056219999,0.8999999999999997,0.8628225172620325,0.9642857142857144,0.7965519570158467,0.2948744020015241,0.682307441086214,0.4090909090909091,1.0,0.1961161351381839,0.5454545454545454,6685.695425210272,1.34,True
75,dim_flux,0.5961322109270936,0.9999842513583858,0.818587367892164,0.9642857142857144,0.8337231770334392,0.3542712274063507,0.6734550491390311,0.2916666666666667,1.0,0.2415825997626909,0.4545454545454545,6562.020679580095,0.83,True
76,hand_drawn,0.1256659163780025,0.8333333333333334,0.6256659163780023,0.9803921568627452,0.8559462962607189,0.3656919614052317,0.6864581395914051,0.3333333333333333,1.0,0.1666666666666666,0.625,5144.929869504405,0.0,True
76,sup_inf_attribute,0.4652290100945483,0.9232709787664056,0.9304580201890968,0.9803921568627452,0.865809035838222,0.5141807032573478,0.7132274874901565,0.3333333333333333,1.0,0.2639138558385719,0.75,4561.179587340972,3.20,True
76,sup_inf_doubly,0.4168631379822194,0.9999324506185964,0.9661577189073284,0.9803921568627452,0.8548864313390199,0.4855334096071766,0.7276422690727057,0.375,1.0,0.2560785087275109,0.75,4221.765372882868,2.48,True
76,dim_draw,0.2924811396848099,0.7999999999999999,0.9096655293982672,0.9803921568627452,0.7748762478019497,0.2746702018837624,0.6889839960040007,0.4666666666666667,1.0,0.1802775637731993,0.625,4231.819980779582,2.78,True
76,dim_flux,0.4078971664889217,0.9594093521753146,0.9691936235504824,0.9803921568627452,0.8530858873861117,0.4639193196698918,0.725509934386774,0.3333333333333333,1.0,0.2424868859149791,0.75,4180.804008004609,2.72,True
77,hand_drawn,0.4581412970544367,0.7500000000000001,0.7650557451002888,0.9361702127659576,0.7963346351255168,0.3557839792347843,0.6326143949676688,0.3333333333333333,1.0,0.2425356250363329,0.6363636363636364,6846.828105839164,0.0,False
77,sup_inf_attribute,0.2581563829331676,0.7448569401749823,0.6268356428193222,0.9361702127659576,0.7473773184926584,0.3755770465346847,0.6322742682592863,0.3333333333333333,0.9886541056478048,0.2128162686214234,0.6363636363636364,12112.126483589147,6.39,True
77,sup_inf_doubly,0.4342801647644381,0.9622570168205288,0.9030192695300844,0.9574468085106383,0.7814583742758004,0.4196570497361068,0.7054770367029495,0.4545454545454545,1.0,0.2442597293851544,0.8181818181818181,6899.484890270297,4.88,True
77,dim_draw,0.3722104670784836,0.8999999999999997,0.7951007829302577,0.9361702127659576,0.7907636329431356,0.3322952499050101,0.6841301020545243,0.3061224489795918,1.0,0.2640294272643456,0.5454545454545454,7002.142187380405,4.02,False
77,dim_flux,0.4217996286110888,0.8624075656436117,0.7402493835424886,0.9361702127659576,0.8026800330066898,0.4337783322382919,0.67162463850054,0.391304347826087,1.0,0.1866407280538512,0.6363636363636364,6913.097151553271,4.41,True
78,hand_drawn,0.5625,0.5,1.0,1.0,0.8626300335020142,0.4,0.8274080732101554,0.5,1.0,0.25,0.4285714285714286,3449.5822038171427,0.0,True
78,sup_inf_attribute,0.6986515587493511,0.5672069711392719,1.0,1.0,0.9663186541975084,0.5452282046648156,0.8538131301042493,0.44,1.0,0.2870817803686898,0.8571428571428572,3114.5492086046365,0.82,True
78,sup_inf_doubly,0.6914182346874331,0.6130162861005073,1.0,1.0,0.9541081426164064,0.507772377811251,0.8577383968247471,0.5652173913043478,1.0,0.2898500463857948,0.7142857142857143,3116.2772075526896,0.81,True
78,dim_draw,0.5841434537822283,0.8571428571428573,1.0,1.0,0.7772792644287743,0.2733527172522445,0.8223571556079992,0.5652173913043478,1.0,0.1428571428571428,0.7142857142857143,3113.5463846138127,1.80,True
78,dim_flux,0.6939673627454743,0.6137480444062049,1.0,1.0,0.9556916797373968,0.5123635635135285,0.8579155392162594,0.5652173913043478,1.0,0.2887085829972036,0.8571428571428572,3106.230729247201,0.82,True
79,hand_drawn,0.7083333333333333,0.75,1.0,1.0,0.8940442577450577,0.25,0.8202490010577463,0.5555555555555556,1.0,0.2425356250363329,0.75,4413.125773440032,0.0,False
79,sup_inf_attribute,0.7852211952152628,0.7448832523310188,1.0,1.0,0.9656408205108326,0.4364473285153978,0.8437271694702234,0.5,1.0,0.3112386737895187,0.875,4110.1744221708195,1.33,True
79,sup_inf_doubly,0.7909338503782698,0.7520656755351968,1.0,1.0,0.9538159319718684,0.4414551199201345,0.8460811901447534,0.5555555555555556,1.0,0.3048553933874282,0.875,4104.765094653261,1.56,True
79,dim_draw,0.714541258501173,0.8750000000000002,1.0,1.0,0.7525797517308397,0.2206436071873629,0.8208609174995343,0.5555555555555556,1.0,0.2253469547164992,0.625,4141.508131318691,3.37,True
79,dim_flux,0.7919184706045855,0.7291809829394253,1.0,1.0,0.954491874844934,0.4480953710329649,0.8460381422724246,0.5555555555555556,1.0,0.3046953299548943,0.875,4127.064436087847,1.69,True
80,hand_drawn,0.4487918088252166,0.75,1.0,1.0,0.8791538509335257,0.2841387941165222,0.7588465024627371,0.5,1.0,0.2425356250363329,0.75,4545.558816055091,0.0,True
80,sup_inf_attribute,0.6341123671819795,0.9639351753462224,1.0,1.0,0.8691962811914454,0.4208760341209859,0.7856336101371106,0.4,1.0,0.2810180900397205,0.75,3751.8971637314953,2.54,True
80,sup_inf_doubly,0.587046112715718,0.9437962478712236,1.0,1.0,0.873511721027244,0.3013221043086681,0.7924965499155237,0.5555555555555556,1.0,0.2881648294192885,0.75,3637.663835005185,2.64,True
80,dim_draw,0.5870241468550117,0.8888888888888887,1.0,1.0,0.7786964249780542,0.1280573454167052,0.7690799906341225,0.5555555555555556,1.0,0.1975829927879397,0.75,3874.680162598775,3.23,True
80,dim_flux,0.5874061251978251,0.9340901293071542,1.0,1.0,0.874634933656384,0.3095800895818822,0.7927166245372156,0.5555555555555556,1.0,0.2905947477836914,0.75,3614.2124824800994,2.77,True
81,hand_drawn,0.625,0.75,1.0,1.0,0.8845908365689445,0.2857142857142857,0.7990752770513588,0.4545454545454545,1.0,0.2425356250363329,0.7272727272727273,5932.133334675569,0.0,False
81,sup_inf_attribute,0.7786719600129852,0.993983621463023,1.0,1.0,0.9625454246553806,0.3976019575585175,0.8379235023098515,0.6,1.0,0.2718815110816288,0.8181818181818181,4867.149543118495,2.08,True
81,sup_inf_doubly,0.7789708209058152,0.963549481508974,1.0,1.0,0.9421575970954512,0.2813687812755177,0.8389826063689996,0.6,1.0,0.3132238796563593,0.8181818181818181,5061.201451303866,2.51,True
81,dim_draw,0.7194310509023698,0.8999999999999997,1.0,1.0,0.8131044314514002,0.1036416165397604,0.8211767647426897,0.6551724137931034,1.0,0.1793828805147865,0.6363636363636364,5125.152587560056,2.88,True
