lattice,algo,AR,Asp,CA,EC,EL,EO,KSM,NP,NEO,NR,NU
64,hand_drawn,0.46875,0.6666666666666666,1.0,0.9622641509433962,0.8020384485352149,0.3846153846153846,0.7124038337591028,0.29411764705882354,1.0,0.1666666666666666,0.75
64,sup_inf_attribute,0.6562398860948079,0.9852948330781078,0.8802601181222629,0.9622641509433962,0.816348697895472,0.30366377627147223,0.7316271998003943,0.29411764705882354,1.0,0.21599535900863617,0.875
64,sup_inf_double,0.6201833009711135,0.9802119129730841,0.8952719572008545,0.9622641509433962,0.8535909876041723,0.3159102617347729,0.7404102608786214,0.375,1.0,0.275609454966144,0.75
64,dim_draw,0.5659746310782617,0.9999999999999998,0.8519496526456578,0.9622641509433962,0.7706299271210508,0.28600883935538457,0.7391298366156767,0.375,1.0,0.22360679774997894,0.625
64,dim_draw_double,0.6201308298772581,0.9808635989499953,0.8943354481777378,0.9622641509433962,0.8519893118524069,0.3162832604127612,0.7406479079405858,0.375,1.0,0.2768006051814794,0.75
65,hand_drawn,0.5,0.75,1.0,1.0,0.8414502698110474,0.33333333333333337,0.7188548077480372,0.4,1.0,0.24253562503633297,0.625
65,sup_inf_attribute,0.6390432885634392,0.9799673053617133,1.0,1.0,0.8910199776576369,0.41387010049468065,0.7912680345838327,0.5,1.0,0.32280311508694737,0.875
65,sup_inf_double,0.6643516789961867,0.9003802551049849,1.0,1.0,0.8766406802516225,0.3469458368728524,0.8139370503131376,0.6153846153846154,1.0,0.28370745660115676,0.875
65,dim_draw,0.5752529631911225,0.8888888888888887,1.0,1.0,0.7574267727416797,0.15862097760514005,0.7644940806307945,0.6153846153846154,1.0,0.19999999999999993,0.75
65,dim_draw_double,0.6321601200928852,0.8988256663329088,1.0,1.0,0.8646650177875601,0.32633172441443803,0.8095850671758467,0.6153846153846154,1.0,0.2685129534404858,0.875
66,hand_drawn,0.44999999999999996,0.75,1.0,0.9733333333333334,0.8011011353278906,0.33333333333333337,0.6741185401058309,0.42857142857142855,1.0,0.24253562503633297,0.6363636363636364
66,sup_inf_attribute,0.5165844423467498,0.9277568503347011,0.9004737720432687,0.9733333333333334,0.8012365187975904,0.42676026837906533,0.7196666377422649,0.5384615384615384,1.0,0.24816638265357482,0.8181818181818181
66,sup_inf_double,0.491155443897614,0.8907184903890817,0.9709653897709797,0.9733333333333334,0.8267945790803484,0.4484032162030699,0.7333843288859814,0.5384615384615384,1.0,0.264197205765567,0.5454545454545454
66,dim_draw,0.4939390214407846,0.9999999999999998,0.8540656416124818,0.9733333333333334,0.73451172570484,0.30278535619173674,0.7003660180699491,0.4634146341463415,1.0,0.1975829927879397,0.6363636363636364
66,dim_draw_double,0.49820459361703384,0.8901235610974234,0.9505289180629025,0.9733333333333334,0.8191718799729905,0.47223624166739253,0.7273179970609189,0.4634146341463415,1.0,0.26612083452359303,0.6363636363636364
67,hand_drawn,0.4375,0.6666666666666666,1.0,1.0,0.8565004716118344,0.4545454545454546,0.7332511578096783,0.3103448275862069,1.0,0.3333333333333333,0.7142857142857143
67,sup_inf_attribute,0.640111169285129,0.7178848903324657,1.0,1.0,0.8809631771752129,0.641899464540987,0.7655006083818008,0.5833333333333334,1.0,0.26208829115327015,1.0
67,sup_inf_double,0.6038686071528478,0.8691952202749708,1.0,1.0,0.8771712401082704,0.5653749862016765,0.780348468627717,0.46153846153846156,1.0,0.24553763665426062,0.7142857142857143
67,dim_draw,0.5002333648519541,0.8749999999999999,1.0,1.0,0.7555322670039589,0.3932480510854376,0.7273659624332307,0.4074074074074074,1.0,0.2253469547164993,0.7142857142857143
67,dim_draw_double,0.5461760974213863,0.9676006449117157,1.0,1.0,0.8450345425409704,0.4788734674690587,0.7656497055458077,0.46153846153846156,1.0,0.2387102191209041,0.8571428571428572
68,hand_drawn,0.4375,0.5,1.0,1.0,0.8352435237347007,0.45080546078318895,0.6956137732135725,0.3548387096774194,1.0,0.25,0.875
68,sup_inf_attribute,0.5716944392878641,0.6374371407915541,1.0,1.0,0.897423202657486,0.6234882866294196,0.7865740078499651,0.5555555555555556,1.0,0.31125533264693733,0.875
68,sup_inf_double,0.6138542922655358,0.7407863277980808,1.0,1.0,0.9087754513549041,0.605137615527046,0.8030898848493949,0.5555555555555556,1.0,0.235406633657996,1.0
68,dim_draw,0.5002333648519548,0.8888888888888887,1.0,1.0,0.7068183021830103,0.3028194688772309,0.7190493492649437,0.4482758620689655,1.0,0.19999999999999993,0.625
68,dim_draw_double,0.6135049626829557,0.7445732309858385,1.0,1.0,0.914444009409517,0.6047591598462818,0.8054564469776084,0.5555555555555556,1.0,0.2379052128759796,1.0
69,hand_drawn,0.5416666666666667,0.5,1.0,1.0,0.8590692997500945,0.4285714285714286,0.7689977491184342,0.4117647058823529,1.0,0.25,0.7272727272727273
69,sup_inf_attribute,0.7456641337919565,0.5712700906366089,1.0,1.0,0.9619024265634897,0.6437775453788231,0.8284811365599226,0.6,1.0,0.30442167643379014,0.7272727272727273
69,sup_inf_double,0.7578280988644656,0.6579552525212328,1.0,1.0,0.9289872677143189,0.6257652903813183,0.8376745859728554,0.6,1.0,0.2817166785394457,0.7272727272727273
69,dim_draw,0.6284360391364414,0.8999999999999997,1.0,1.0,0.7143352591599625,0.30522795212415044,0.7557706513520576,0.45454545454545453,1.0,0.18027756377319942,0.5454545454545454
69,dim_draw_double,0.6096527804309244,0.746028191140902,1.0,1.0,0.8123981557915242,0.38820782095805995,0.7912381583956536,0.6,1.0,0.24061553575880218,0.4545454545454545
70,hand_drawn,0.4201672353008664,1.0,1.0,1.0,0.804527653688558,0.3055761711279029,0.696537109330636,0.35714285714285715,1.0,0.3287979746107145,0.8571428571428572
70,sup_inf_attribute,0.6014425707029014,0.9904829231836612,1.0,1.0,0.7725106396034959,0.4584662532791821,0.6833766585759218,0.4074074074074074,1.0,0.2845075003995408,0.7142857142857143
70,sup_inf_double,0.643438400497791,0.8597296258344145,1.0,1.0,0.7694288858147079,0.47333989712659774,0.7037797078815738,0.46153846153846156,1.0,0.28823863847198855,0.8571428571428572
70,dim_draw,0.49343284597478665,0.7777777777777778,1.0,1.0,0.7425488333111292,0.22963125113965777,0.6787966117916147,0.46153846153846156,1.0,0.19999999999999993,0.8571428571428572
70,dim_draw_double,0.6428449770184901,0.8983966002732935,1.0,1.0,0.7665645842999095,0.45899902331274034,0.7034043977243084,0.46153846153846156,1.0,0.28827011227306715,0.7142857142857143
71,hand_drawn,0.42620819117478337,1.0,1.0,0.9666666666666667,0.8698856228382169,0.31497610924273345,0.7042499876254908,0.375,1.0,0.3162277660168379,0.75
71,sup_inf_attribute,0.5782459726121278,0.9146814020653614,0.8621256934344361,0.9666666666666667,0.8149535721378797,0.460158014110959,0.7058603647467452,0.375,1.0,0.25288197706094484,0.75
71,sup_inf_double,0.558881172229124,0.9008676273675403,0.850486294041175,0.9666666666666667,0.8490442606847811,0.3761373073617955,0.7118160201779764,0.41025641025641024,1.0,0.2525557621811222,0.875
71,dim_draw,0.5290389199951271,0.8888888888888887,0.86825894957022,0.9666666666666667,0.8085281835271446,0.28743128017430675,0.712251814534269,0.4473684210526316,1.0,0.21919864974047631,0.75
71,dim_draw_double,0.5425002481037718,0.9183605493652204,0.873828680967246,0.9666666666666667,0.8514152446809746,0.3451549941846138,0.7100605634410295,0.41025641025641024,1.0,0.2564311209250933,0.625
72,hand_drawn,0.4529791303773695,0.8571428571428571,1.0,1.0,0.7676496611586108,0.31013183757564544,0.6985796502139043,0.4,1.0,0.2,0.75
72,sup_inf_attribute,0.5815734130014879,0.9221793877674507,1.0,1.0,0.8422861523002103,0.4518247883163775,0.7247966132107468,0.4,1.0,0.24931622298862796,0.75
72,sup_inf_double,0.6120404316322918,0.9712057351821597,1.0,1.0,0.8270199413527716,0.4179195221450115,0.7472910840424463,0.4482758620689655,1.0,0.3010599458495228,0.75
72,dim_draw,0.5150762997570152,0.7999999999999999,1.0,1.0,0.7403324746164928,0.19809859293006904,0.7066513773384158,0.5,1.0,0.18027756377319942,0.625
72,dim_draw_double,0.6115877517862912,0.9705264060762959,1.0,1.0,0.8324122756454199,0.4423708057488357,0.7495737749022531,0.4482758620689655,1.0,0.2840064397195392,0.75
73,hand_drawn,0.5705828028651465,0.7500000000000001,1.0,1.0,0.7800846332035613,0.4063578127853964,0.7014504155850312,0.3333333333333333,1.0,0.25,0.75
73,sup_inf_attribute,0.6648673707516979,0.9809163229789586,1.0,1.0,0.8294232749368501,0.4439926717058562,0.7261519690068055,0.3333333333333333,1.0,0.2754461052786394,0.75
73,sup_inf_double,0.6817474743619396,0.947281457621618,1.0,1.0,0.7852608598857576,0.4521175354018071,0.7346695340563187,0.5172413793103449,1.0,0.27195289078620094,0.625
73,dim_draw,0.5789552306498575,0.7999999999999999,1.0,1.0,0.755943893516016,0.21626648582440255,0.709741020487878,0.5714285714285714,1.0,0.18027756377319934,0.5
73,dim_draw_double,0.6839648694415008,0.9800328875571098,1.0,1.0,0.7892899338806131,0.4649409306247454,0.7367336450355579,0.5172413793103449,1.0,0.27465821599979706,0.625
74,hand_drawn,0.42620819117478337,0.6666666666666666,1.0,0.9594594594594594,0.7977187450316109,0.36064436862655114,0.6785468036836741,0.36363636363636365,1.0,0.1666666666666666,0.5454545454545454
74,sup_inf_attribute,0.6826006045388235,0.9350081662044848,0.8737745121329753,0.972972972972973,0.8404159423969503,0.45244288178257897,0.735266225426477,0.4634146341463415,1.0,0.23845100620874385,0.8181818181818181
74,sup_inf_double,0.683802327879037,0.8918105591679258,0.9515487062853326,0.972972972972973,0.8730803525248858,0.4957191492090939,0.7398155149089847,0.42857142857142855,1.0,0.2770776600214289,0.7272727272727273
74,dim_draw,0.5873975479271161,0.8999999999999997,0.8415170001607392,0.972972972972973,0.7647515307124769,0.24488143800478046,0.7109893037112978,0.42857142857142855,1.0,0.1767766952966368,0.5454545454545454
74,dim_draw_double,0.6847906920584428,0.8879340141432011,0.950713700097693,0.972972972972973,0.8727268870682887,0.5008755554730335,0.7406845561446773,0.42857142857142855,1.0,0.26576334159107984,0.7272727272727273
75,hand_drawn,0.5160997362154273,1.0,1.0,0.9642857142857143,0.8575618127035592,0.2902493405385679,0.6935155377907037,0.2916666666666667,1.0,0.3162277660168379,0.7272727272727273
75,sup_inf_attribute,0.6795491780532039,0.8955407011425935,0.8674180365766454,0.9642857142857143,0.8228750624216377,0.33519257003363323,0.6525158467044736,0.3191489361702128,1.0,0.2026812589945545,0.7272727272727273
75,sup_inf_double,0.5961323001877433,0.9999843540172556,0.818587367944686,0.9642857142857143,0.8337231784493847,0.35427128617515924,0.6734550498329581,0.2916666666666667,1.0,0.2415825961370265,0.4545454545454545
75,dim_draw,0.5591030056219999,0.8999999999999997,0.8628225172620325,0.9642857142857143,0.7965519570158467,0.29487440200152415,0.682307441086214,0.4090909090909091,1.0,0.19611613513818396,0.5454545454545454
75,dim_draw_double,0.5961322109270936,0.9999842513583858,0.818587367892164,0.9642857142857143,0.8337231770334392,0.35427122740635075,0.6734550491390311,0.2916666666666667,1.0,0.24158259976269097,0.4545454545454545
76,hand_drawn,0.1256659163780025,0.8333333333333334,0.6256659163780023,0.9803921568627451,0.8559462962607189,0.36569196140523175,0.6864581395914051,0.3333333333333333,1.0,0.16666666666666669,0.625
76,sup_inf_attribute,0.4652290100945483,0.9232709787664055,0.9304580201890968,0.9803921568627451,0.865809035838222,0.5141807032573478,0.7132274874901565,0.3333333333333333,1.0,0.26391385583857196,0.75
76,sup_inf_double,0.4168631379822194,0.9999324506185963,0.9661577189073283,0.9803921568627451,0.8548864313390199,0.4855334096071766,0.7276422690727057,0.375,1.0,0.2560785087275109,0.75
76,dim_draw,0.29248113968480993,0.7999999999999999,0.9096655293982671,0.9803921568627451,0.7748762478019497,0.27467020188376245,0.6889839960040007,0.4666666666666667,1.0,0.18027756377319934,0.625
76,dim_draw_double,0.4078971664889217,0.9594093521753146,0.9691936235504823,0.9803921568627451,0.8530858873861117,0.46391931966989186,0.725509934386774,0.3333333333333333,1.0,0.2424868859149791,0.75
77,hand_drawn,0.45814129705443674,0.7500000000000001,0.7650557451002888,0.9361702127659575,0.7963346351255168,0.35578397923478433,0.6326143949676688,0.3333333333333333,1.0,0.24253562503633297,0.6363636363636364
77,sup_inf_attribute,0.25815638293316767,0.7448569401749823,0.6268356428193222,0.9361702127659575,0.7473773184926584,0.3755770465346847,0.6322742682592863,0.3333333333333333,0.9886541056478049,0.21281626862142344,0.6363636363636364
77,sup_inf_double,0.4342801647644381,0.9622570168205287,0.9030192695300844,0.9574468085106383,0.7814583742758004,0.41965704973610685,0.7054770367029495,0.45454545454545453,1.0,0.24425972938515442,0.8181818181818181
77,dim_draw,0.3722104670784836,0.8999999999999997,0.7951007829302577,0.9361702127659575,0.7907636329431356,0.33229524990501014,0.6841301020545243,0.30612244897959184,1.0,0.2640294272643456,0.5454545454545454
77,dim_draw_double,0.4217996286110888,0.8624075656436117,0.7402493835424886,0.9361702127659575,0.8026800330066898,0.4337783322382919,0.67162463850054,0.391304347826087,1.0,0.1866407280538512,0.6363636363636364
78,hand_drawn,0.5625,0.5,1.0,1.0,0.8626300335020142,0.4,0.8274080732101554,0.5,1.0,0.25,0.4285714285714286
78,sup_inf_attribute,0.6986515587493511,0.5672069711392719,1.0,1.0,0.9663186541975084,0.5452282046648156,0.8538131301042493,0.44,1.0,0.2870817803686898,0.8571428571428572
78,sup_inf_double,0.6914182346874331,0.6130162861005073,1.0,1.0,0.9541081426164063,0.507772377811251,0.8577383968247471,0.5652173913043478,1.0,0.2898500463857948,0.7142857142857143
78,dim_draw,0.5841434537822283,0.8571428571428573,1.0,1.0,0.7772792644287743,0.2733527172522445,0.8223571556079992,0.5652173913043478,1.0,0.14285714285714285,0.7142857142857143
78,dim_draw_double,0.6939673627454743,0.6137480444062049,1.0,1.0,0.9556916797373967,0.5123635635135285,0.8579155392162594,0.5652173913043478,1.0,0.2887085829972036,0.8571428571428572
79,hand_drawn,0.7083333333333333,0.75,1.0,1.0,0.8940442577450577,0.25,0.8202490010577463,0.5555555555555556,1.0,0.24253562503633297,0.75
79,sup_inf_attribute,0.7852211952152628,0.7448832523310188,1.0,1.0,0.9656408205108326,0.4364473285153978,0.8437271694702234,0.5,1.0,0.31123867378951875,0.875
79,sup_inf_double,0.7909338503782698,0.7520656755351968,1.0,1.0,0.9538159319718684,0.44145511992013453,0.8460811901447534,0.5555555555555556,1.0,0.3048553933874282,0.875
79,dim_draw,0.714541258501173,0.8750000000000002,1.0,1.0,0.7525797517308397,0.22064360718736298,0.8208609174995343,0.5555555555555556,1.0,0.22534695471649924,0.625
79,dim_draw_double,0.7919184706045855,0.7291809829394253,1.0,1.0,0.9544918748449339,0.44809537103296493,0.8460381422724246,0.5555555555555556,1.0,0.30469532995489435,0.875
80,hand_drawn,0.44879180882521663,0.75,1.0,1.0,0.8791538509335257,0.2841387941165222,0.7588465024627371,0.5,1.0,0.24253562503633297,0.75
80,sup_inf_attribute,0.6341123671819795,0.9639351753462224,1.0,1.0,0.8691962811914454,0.42087603412098595,0.7856336101371106,0.4,1.0,0.28101809003972056,0.75
80,sup_inf_double,0.587046112715718,0.9437962478712236,1.0,1.0,0.873511721027244,0.3013221043086681,0.7924965499155237,0.5555555555555556,1.0,0.2881648294192885,0.75
80,dim_draw,0.5870241468550117,0.8888888888888887,1.0,1.0,0.7786964249780542,0.12805734541670521,0.7690799906341225,0.5555555555555556,1.0,0.19758299278793973,0.75
80,dim_draw_double,0.5874061251978251,0.9340901293071542,1.0,1.0,0.874634933656384,0.3095800895818822,0.7927166245372156,0.5555555555555556,1.0,0.29059474778369143,0.75
81,hand_drawn,0.625,0.75,1.0,1.0,0.8845908365689445,0.2857142857142857,0.7990752770513588,0.45454545454545453,1.0,0.24253562503633297,0.7272727272727273
81,sup_inf_attribute,0.7786719600129852,0.993983621463023,1.0,1.0,0.9625454246553806,0.39760195755851757,0.8379235023098515,0.6,1.0,0.27188151108162883,0.8181818181818181
81,sup_inf_double,0.7789708209058152,0.9635494815089739,1.0,1.0,0.9421575970954512,0.2813687812755177,0.8389826063689996,0.6,1.0,0.3132238796563593,0.8181818181818181
81,dim_draw,0.7194310509023698,0.8999999999999997,1.0,1.0,0.8131044314514002,0.10364161653976045,0.8211767647426897,0.6551724137931034,1.0,0.1793828805147865,0.6363636363636364
81,dim_draw_double,0.7791733462432833,0.9545748453822596,1.0,1.0,0.9433018471577138,0.29168703671522833,0.8388547579199039,0.6,1.0,0.3129439704582653,0.7272727272727273
82,hand_drawn,0.28991638234956674,0.5,0.5,0.9772727272727273,0.8567335094678824,0.4016109215663778,0.693378774286309,0.4,1.0,0.12403473458920847,0.75
82,sup_inf_attribute,0.47133176012090094,0.9111994651287851,0.9276980151216839,0.9772727272727273,0.8583634444865252,0.40094846485155056,0.726527825190386,0.3548387096774194,1.0,0.24426151894491005,0.75
82,sup_inf_double,0.3484756578001337,0.7185710725577721,0.9074738301258461,0.9772727272727273,0.8895285273011905,0.38624784110863764,0.7581721694589834,0.4482758620689655,1.0,0.27986939515418446,0.75
82,dim_draw,0.3045845139925407,0.8888888888888887,0.9096655293982671,0.9772727272727273,0.7541533791820481,0.18607344332004627,0.7104071856782158,0.4482758620689655,1.0,0.19758299278793973,0.75
82,dim_draw_double,0.4479963037969157,0.9492203829405685,0.9178496188240606,0.9772727272727273,0.850900364702083,0.2816658414415757,0.7368719218064527,0.4482758620689655,1.0,0.2535442939158679,0.625
83,hand_drawn,0.45833333333333337,0.5,1.0,0.9841269841269842,0.8590692997500945,0.4285714285714286,0.7352489978525056,0.2972972972972973,1.0,0.25,0.6363636363636364
83,sup_inf_attribute,0.7234920942090506,0.8412612448448706,0.9644297574197704,0.9841269841269842,0.8994088562545367,0.42083299922571504,0.7752525763481326,0.37142857142857144,1.0,0.24801151796547535,0.7272727272727273
83,sup_inf_double,0.5289829410752382,0.6191657736558265,0.844994453642951,0.9841269841269842,0.8854204208511847,0.4852703958239032,0.762180815512347,0.2972972972972973,1.0,0.2048546245585863,0.6363636363636364
83,dim_draw,0.530267066768547,0.9999999999999998,0.8519496526456578,0.9841269841269842,0.723013234622892,0.355723491931602,0.7476926831055155,0.4117647058823529,1.0,0.19999999999999996,0.6363636363636364
83,dim_draw_double,0.5235872714492327,0.7322216896958708,0.8159520145926327,0.9841269841269842,0.8552196558539373,0.41191304935305495,0.7609501658740089,0.3333333333333333,1.0,0.20149438032022512,0.6363636363636364
84,hand_drawn,0.525,0.5,1.0,0.9795918367346939,0.8610708270986782,0.4117647058823529,0.744599079226806,0.425531914893617,1.0,0.25,0.7272727272727273
84,sup_inf_attribute,0.6173155493026299,0.5690271025518763,0.8241608520673863,0.9795918367346939,0.8967526699520668,0.5151693706171363,0.7658067359144938,0.45652173913043476,1.0,0.1837213479392272,0.7272727272727273
84,sup_inf_double,0.6212071213720414,0.5904539504321288,0.8203847072085598,0.9795918367346939,0.9009365873864064,0.5147025713671131,0.7668266536325106,0.45652173913043476,1.0,0.17494359973418133,0.8181818181818181
84,dim_draw,0.6229809898772956,1.0,0.8193310587965337,0.9795918367346939,0.7091882234805107,0.43487142926035416,0.7493707950084182,0.3673469387755102,1.0,0.1802775637731994,0.5454545454545454
84,dim_draw_double,0.6147172751211134,0.5921629823756972,0.8337230545705916,0.9795918367346939,0.8966149809884181,0.5062713374907797,0.7666682456024982,0.45652173913043476,1.0,0.18351520104131142,0.7272727272727273
85,hand_drawn,0.4201672353008664,0.75,1.0,1.0,0.7729975253573454,0.3601301742593813,0.6883396583995027,0.3548387096774194,1.0,0.25,0.625
85,sup_inf_attribute,0.5821241315815686,0.9406868109400419,1.0,1.0,0.8010261515676974,0.4367959182920159,0.7117929407036503,0.3125,1.0,0.27546657003608555,0.75
85,sup_inf_double,0.6057399406312992,0.9923130725127566,1.0,1.0,0.8107672963455437,0.41692469847273284,0.7171150459758918,0.4,1.0,0.29435551179454916,0.75
85,dim_draw,0.5006659163780025,0.7999999999999999,1.0,1.0,0.7049880365650673,0.18368201428134368,0.666473523374512,0.4482758620689655,1.0,0.17938288051478654,0.75
85,dim_draw_double,0.6034297745561321,0.9524541874630823,1.0,1.0,0.8052732140645605,0.4102275156790157,0.7162210523586878,0.4,1.0,0.28279566448828947,0.75
86,hand_drawn,0.6516109215663779,0.75,1.0,1.0,0.8782279116691525,0.31497610924273334,0.7576511920440909,0.45454545454545453,1.0,0.24253562503633297,0.7272727272727273
86,sup_inf_attribute,0.8477917532788065,0.8875590754913081,1.0,1.0,0.8933655716538944,0.45643214189514547,0.7680736064534296,0.37142857142857144,1.0,0.24646701818540917,0.7272727272727273
86,sup_inf_double,0.8398198537854396,0.9411929723967776,1.0,1.0,0.871710965261285,0.4163797764438266,0.7800880899982964,0.4117647058823529,1.0,0.3002365874459971,0.8181818181818181
86,dim_draw,0.7007782056910237,0.818181818181818,1.0,1.0,0.7706147651448468,0.15749843784461848,0.7363904048997378,0.5,1.0,0.16371964974107472,0.5454545454545454
86,dim_draw_double,0.8245389010958365,0.9606860546588084,1.0,1.0,0.8700451684820566,0.4169589518211384,0.779538480318541,0.45454545454545453,1.0,0.3059769088377161,0.8181818181818181
87,hand_drawn,0.44327758823304453,0.75,1.0,1.0,0.8568252676293372,0.344237932771181,0.7293839779448938,0.37142857142857144,1.0,0.24253562503633297,0.7272727272727273
87,sup_inf_attribute,0.6349045694212958,0.9704983541242317,1.0,1.0,0.895277246087176,0.4250590179051743,0.7661642241004132,0.3333333333333333,1.0,0.24525324749446387,0.7272727272727273
87,sup_inf_double,0.6343445217200905,0.9335400202267039,1.0,1.0,0.8542765353927805,0.4308052090202035,0.7724927796044982,0.4117647058823529,1.0,0.28619849718217466,0.7272727272727273
87,dim_draw,0.59338419983801,0.818181818181818,1.0,1.0,0.7455887712200823,0.12977785854082313,0.7181785521511057,0.5483870967741935,1.0,0.16371964974107475,0.4545454545454545
87,dim_draw_double,0.630153695471501,0.9416442263250439,1.0,1.0,0.8620140094774491,0.44353475313442603,0.7749088400709051,0.4117647058823529,1.0,0.2873747609910423,0.8181818181818181
88,hand_drawn,0.5159665529398267,0.75,1.0,0.9696969696969697,0.7916454811106683,0.31821561937636855,0.6905212072496283,0.425531914893617,1.0,0.24253562503633297,0.7272727272727273
88,sup_inf_attribute,0.5101647978149528,0.9169149097202463,0.8395891241303407,0.9797979797979798,0.7763218170376209,0.3598411520485133,0.6919388757321757,0.45652173913043476,1.0,0.20061001534868053,0.8181818181818181
88,sup_inf_double,0.5951628986309524,0.9546766389036282,0.9298907037033657,0.9696969696969697,0.830918523479928,0.3849219357870335,0.71543903088393,0.3958333333333333,1.0,0.2555190568561101,0.9090909090909091
88,dim_draw,0.6313833251376259,0.9090909090909091,0.806649626228729,0.9696969696969697,0.737507268839783,0.2973582363542361,0.7024715424598824,0.45652173913043476,1.0,0.15981325054298817,0.5454545454545454
88,dim_draw_double,0.5966649406818929,0.946202213187842,0.9191619189243581,0.9696969696969697,0.8249786287676762,0.3752462561242734,0.7138719487219732,0.425531914893617,1.0,0.25592397288082863,0.9090909090909091
89,hand_drawn,0.5090334470601733,0.75,1.0,0.97,0.8382287888637636,0.280647259517953,0.6823955349131143,0.3137254901960784,1.0,0.1767766952966369,0.5454545454545454
89,sup_inf_attribute,0.6523650272812428,0.9395314392630052,0.843242692443985,0.97,0.8429945282133562,0.36865559960975125,0.6903942104167138,0.3673469387755102,1.0,0.19727938012395307,0.8181818181818181
89,sup_inf_double,0.6543507018903783,0.9531437319404154,0.8465647366912951,0.97,0.8618835165459103,0.3776892086795278,0.7041391727294724,0.3673469387755102,1.0,0.22742845344618798,0.8181818181818181
89,dim_draw,0.5671255904448442,0.9090909090909091,0.8449945509890455,0.97,0.7628144417561794,0.27189836296369996,0.6880878033639011,0.425531914893617,1.0,0.1598132505429882,0.6363636363636364
89,dim_draw_double,0.6561958360544905,0.9437208467009404,0.8395945221895526,0.97,0.8598124655031233,0.3727422424509079,0.7039928544481091,0.3673469387755102,1.0,0.22306212309067439,0.8181818181818181
90,hand_drawn,0.45158371439536704,0.75,1.0,1.0,0.8893263676916533,0.3898738173179841,0.7421625665456999,0.22727272727272727,1.0,0.25,0.7272727272727273
90,sup_inf_attribute,0.8247513739708083,0.9354381036183306,1.0,1.0,0.973182841261772,0.436904960763026,0.820190124541641,0.35,1.0,0.2453294617029696,0.8181818181818181
90,sup_inf_double,0.8244321633099757,0.9323841279092464,1.0,1.0,0.9104130404960782,0.44399075585786973,0.821896438218564,0.42105263157894735,1.0,0.28500925835240987,0.9090909090909091
90,dim_draw,0.7383343503475341,0.8333333333333334,1.0,1.0,0.7923201482455164,0.13753634484795874,0.76229301090567,0.5882352941176471,1.0,0.15023130314433283,0.6363636363636364
90,dim_draw_double,0.8035826793971313,0.9137741373014492,1.0,1.0,0.88252406469002,0.4526380899419141,0.8159454973791617,0.42105263157894735,1.0,0.2867804142593743,0.8181818181818181
91,hand_drawn,0.6887235490353552,1.0,0.8193310587965338,0.9689922480620154,0.7438091645945317,0.32021124459056827,0.7048547806217722,0.4230769230769231,1.0,0.2,0.8181818181818181
91,sup_inf_attribute,0.49640004245300584,0.8493194545889994,0.9137689896801677,0.9689922480620154,0.7517001221370347,0.2753786479438146,0.6747630405660088,0.34545454545454546,1.0,0.16885778867773985,0.9090909090909091
91,sup_inf_double,0.6337101208410327,0.9082684594726832,0.8988505988319024,0.9689922480620154,0.7986694473695001,0.2464075587964999,0.7186786883011123,0.39622641509433965,1.0,0.20331195065658025,0.6363636363636364
91,dim_draw,0.6676668924048459,0.9166666666666666,0.7839996130202646,0.9689922480620154,0.7449930384875183,0.29431603388193806,0.7111337174360963,0.4230769230769231,1.0,0.1643989873053572,0.6363636363636364
91,dim_draw_double,0.6337101611265459,0.9082684862616336,0.8988505965579039,0.9689922480620154,0.798669451339538,0.24641779136288555,0.7186786890563761,0.39622641509433965,1.0,0.2033119572477926,0.6363636363636364
92,hand_drawn,0.35241638234956674,1.0,1.0,0.9841269841269842,0.8266927884048285,0.3020711848710571,0.693131226038437,0.2631578947368421,1.0,0.25,0.6363636363636364
92,sup_inf_attribute,0.4545022780878858,0.8238875712914846,0.9090045561757705,0.9841269841269842,0.8835482586329414,0.4977677653954641,0.7258312255279227,0.37142857142857144,1.0,0.22951226458452406,0.7272727272727273
92,sup_inf_double,0.4397449102722668,0.8700523590868933,0.8511264145967474,0.9841269841269842,0.8081108467009754,0.39846029846208475,0.7179126607342021,0.3333333333333333,1.0,0.23554495334011835,0.6363636363636364
92,dim_draw,0.31014686257294444,0.818181818181818,0.8888002244284294,0.9841269841269842,0.7411179983932645,0.1804245544668739,0.7021570895639682,0.45454545454545453,1.0,0.1637196497410747,0.4545454545454545
92,dim_draw_double,0.42259459709628966,0.9592974798548397,0.9623611116377184,0.9841269841269842,0.8759295865306852,0.44156645200543754,0.7471618300280484,0.3333333333333333,1.0,0.2972462360377762,0.7272727272727273
93,hand_drawn,0.5682775882330444,1.0,1.0,0.9883720930232558,0.8724168120039768,0.30120819117478337,0.7456398276208064,0.3170731707317073,1.0,0.25,0.7272727272727273
93,sup_inf_attribute,0.7616022123422127,0.7669067205306379,0.8872403293934643,0.9883720930232558,0.9252246937359785,0.5080096909051792,0.7758199324379528,0.2857142857142857,1.0,0.21627837105958572,0.8181818181818181
93,sup_inf_double,0.7437904672687436,0.8700653752234301,0.9922806416808372,0.9883720930232558,0.870303725777867,0.4488455184436936,0.7791221183942743,0.42105263157894735,1.0,0.2512346821558782,0.7272727272727273
93,dim_draw,0.578575159550369,0.8333333333333334,0.8888002244284293,0.9883720930232558,0.7561799181059824,0.1970314460887972,0.7327910809424679,0.5428571428571428,1.0,0.1502313031443329,0.6363636363636364
